TD-FUNCAPPROX-0020-16-05-G-Tbase2.718, 0.0027386504238104984, 0.031758073450332235, 0.1329044790780826
TD-FUNCAPPROX-0020-16-05-H-Tbase2.718, 0.011551203627817527, 0.034957570187621405, 0.20291013849570283
TD-FUNCAPPROX-0020-16-05-I-Tbase2.718, 0.028494230083458805, 0.03726195932451209, 0.21148528085210255
TD-FUNCAPPROX-0020-16-05-J-Tbase2.718, 0.028414878733193386, 0.03358993740195107, 0.23129271642424992
TD-FUNCAPPROX-0020-16-06-A-Tbase2.718, 0.006205395210966024, 0.041859105124110424, 0.09995357686164816
TD-FUNCAPPROX-0020-16-06-B-Tbase2.718, 0.006308487882377686, 0.04817769532702386, 0.09687827242564277
TD-FUNCAPPROX-0020-16-06-C-Tbase2.718, 0.006578560584383229, 0.046112969321314895, 0.12758331835035347
TD-FUNCAPPROX-0020-16-06-D-Tbase2.718, 0.009581735477882583, 0.057543965304806606, 0.10177916424612683
TD-FUNCAPPROX-0020-16-06-E-Tbase2.718, 0.006925419096682542, 0.03523669214329984, 0.14488007002663839
TD-FUNCAPPROX-0020-16-06-F-Tbase2.718, 0.008530169998763786, 0.06955462775302446, 0.15278773819039793
TD-FUNCAPPROX-0020-16-06-G-Tbase2.718, 0.006975419319950081, 0.030307837720636, 0.12110923178252696
TD-FUNCAPPROX-0020-16-06-H-Tbase2.718, 0.01087732781779465, 0.03424721804779162, 0.1704535102772578
TD-FUNCAPPROX-0020-16-06-I-Tbase2.718, 0.0067312877599558655, 0.03696310574622554, 0.13167891523933856
TD-FUNCAPPROX-0020-16-06-J-Tbase2.718, 0.036383467440572914, 0.037908123379012226, 0.2360218299657934
TD-FUNCAPPROX-0020-16-07-A-Tbase2.718, 0.01114990686250332, 0.04652123087760432, 0.16340593819802685
TD-FUNCAPPROX-0020-16-07-B-Tbase2.718, 0.008031826211941834, 0.05484179275602789, 0.16537426873536865
TD-FUNCAPPROX-0020-16-07-C-Tbase2.718, 0.016244508017168466, 0.03284510308020832, 0.19242636981881533
TD-FUNCAPPROX-0020-16-07-D-Tbase2.718, 0.005009187074352048, 0.06809309348668705, 0.23883259968607282
TD-FUNCAPPROX-0020-16-07-E-Tbase2.718, 0.0043803983232258955, 0.04709988794764155, 0.18188265823616112
TD-FUNCAPPROX-0020-16-07-F-Tbase2.718, 0.004285974339092125, 0.06097403490269472, 0.21919542279117388
TD-FUNCAPPROX-0020-16-07-G-Tbase2.718, 0.005084081729007346, 0.08620535383135626, 0.21209900043161323
TD-FUNCAPPROX-0020-16-07-H-Tbase2.718, 0.0104324048868733, 0.04202074684376287, 0.19221888245942464
TD-FUNCAPPROX-0020-16-07-I-Tbase2.718, 0.018682808113846084, 0.05526176770238119, 0.14772144548184668
TD-FUNCAPPROX-0020-16-07-J-Tbase2.718, 0.01076116393061034, 0.055120360535178645, 0.1771808085716883
TD-FUNCAPPROX-0020-16-08-A-Tbase2.718, 0.010989199967338468, 0.10865699371084261, 0.21510761920377505
TD-FUNCAPPROX-0020-16-08-B-Tbase2.718, 0.024758499274908172, 0.11624040260472178, 0.20420969442561573
TD-FUNCAPPROX-0020-16-08-C-Tbase2.718, 0.01688349665795297, 0.10385075640764306, 0.17260542990554834
TD-FUNCAPPROX-0020-16-08-D-Tbase2.718, 0.014703705109820267, 0.08367632540711849, 0.20849865137331802
TD-FUNCAPPROX-0020-16-08-E-Tbase2.718, 0.011914653402761361, 0.08422056425458084, 0.19905895438034835
TD-FUNCAPPROX-0020-16-08-F-Tbase2.718, 0.0150208386340327, 0.1084416024184087, 0.17952105698244006
TD-FUNCAPPROX-0020-16-08-G-Tbase2.718, 0.026669749381556987, 0.12139678607785279, 0.23339206684751157
TD-FUNCAPPROX-0020-16-08-H-Tbase2.718, 0.011958976466700114, 0.09252979530857222, 0.23268339007956987
TD-FUNCAPPROX-0020-16-08-I-Tbase2.718, 0.025371472847032756, 0.12001323713189685, 0.1743894813642462
TD-FUNCAPPROX-0020-16-08-J-Tbase2.718, 0.037742902495201625, 0.0778882809390539, 0.19467393421688012
TD-FUNCAPPROX-0020-16-09-A-Tbase2.718, 0.011338648266205042, 0.06781977935943896, 0.2609449844489199
TD-FUNCAPPROX-0020-16-09-B-Tbase2.718, 0.014169898696089846, 0.04310379336117956, 0.18388318948815513
TD-FUNCAPPROX-0020-16-09-C-Tbase2.718, 0.0066299034085000475, 0.07042344626758874, 0.2743162640349566
TD-FUNCAPPROX-0020-16-09-D-Tbase2.718, 0.0126118067492525, 0.05870572203657169, 0.15824701967171295
TD-FUNCAPPROX-0020-16-09-E-Tbase2.718, 0.02483234147794995, 0.059534643618476914, 0.17064588103964423
TD-FUNCAPPROX-0020-16-09-F-Tbase2.718, 0.014520869106156523, 0.04609427065468583, 0.16611372402647245
TD-FUNCAPPROX-0020-16-09-G-Tbase2.718, 0.026632817809096952, 0.05011677785874499, 0.2889207075732914
TD-FUNCAPPROX-0020-16-09-H-Tbase2.718, 0.011373963852071125, 0.07389743655744091, 0.2161853431632686
TD-FUNCAPPROX-0020-16-09-I-Tbase2.718, 0.016365022142111885, 0.0487866839366358, 0.15387943849036662
TD-FUNCAPPROX-0020-16-09-J-Tbase2.718, 0.01529031024745156, 0.04727843819544077, 0.1724752252167545
